node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_TSULt,1,3,2.192273937839437e-06,2.5830192931606506,5.662685877332539e-06,0
R_RIBt,0,1,0.0,174.0,0.0,0
R_SELTt,0,2,0.0,0.995575221238938,0.0,2
R_SO4NA1t,0,27,0.0,0.01807414656378527,0.0,0
R_URATEt_1,4,162,0.00013970647397183755,0.009459052302660692,1.321490844319916e-06,0
R_34HPPt2m,361,64,0.0014641015357572719,0.0010263623674886433,1.5026987184835921e-06,0
R_UREAt_1,0,26,0.0,0.021341892134384186,0.0,0
R_ACCOAts,5,1,0.0001779340863049456,0.4289683316245936,7.632808814137895e-05,0
R_ACts,10,0,0.0,0.11798154204279783,0.0,0
R_SO4t2,4,164,0.0001428357222385787,0.006087713568663699,8.695429643616748e-07,0
R_SUCCt,0,2,0.0,1.9411764705882353,0.0,0
R_UDPtg,363,0,0.0,0.001559523874122769,0.0,0
R_COAts,7,0,0.0,1.2490566260559828,0.0,0
R_H2Ots,103,3,0.0015292552651725725,0.00877654706306775,1.3421580806231234e-05,0
R_3MOPtm,1,2,8.35165163339671e-07,8.749167063303188,7.306999539509677e-06,0
R_HDCAts,1,0,0.0,213.0,0.0,0
R_Hts,149,4,0.003531721900620404,0.00484691908372562,1.7117970278528755e-05,0
R_NADHts,12,1,2.2502400579224104e-05,0.37130727598993035,8.355305062305932e-06,0
R_NADPHts,12,2,4.570822681741236e-05,0.31157572812278533,1.424157405183668e-05,0
R_NADPts,107,1,0.00038880770285314756,0.011091848860878174,4.312596275992344e-06,0
R_NADts,16,1,0.00037105377448994964,0.25983919849010007,9.641431536019486e-05,0
R_PMTCOAts,1,2,0.0005475892740343996,0.3636363636363637,0.00019912337237614532,0
R_1ACPCtm,1,1,1.4657755652043108e-07,9.739583333333334,1.4276043265271153e-06,0
R_23DHMBtm,0,1,0.0,45.0,0.0,0
R_2DHPtm,0,1,0.0,86.0,0.0,0
R_RETINALts,1,2,0.0008471861422379897,0.8,0.0006777489137903918,0
R_4ABUTtm,1,0,0.0,387.0,0.0,0
R_NADPHtf,12,0,0.0,1.0244484357667714,0.0,0
R_NADPtf,43,1,0.00037631928544654223,0.05047114368578367,1.899326472750387e-05,0
R_MALICITtm,5,5,0.0001286758043724583,0.28012551954885456,3.6045376553201656e-05,0
R_4ABUTtmi,361,63,0.001165291542197664,0.0010628907097820213,1.2385775543894613e-06,0
R_MALOAAtm,11,8,0.00038676656484129833,0.10082059236777142,3.899403417534777e-05,0
R_METHFtm,360,63,0.0011316031524621916,0.001066645574016082,1.2070194941164423e-06,0
R_OAAtf,5,1,7.379904540537629e-06,0.7551457193981447,5.5729033233539225e-06,0
R_FDPtf,0,1,0.0,2.0,0.0,1
R_H2Otf,88,0,0.0,0.04829536007109008,0.0,0
R_METtm,1,1,6.956461872611078e-07,15.496376811594203,1.0779995445346949e-05,0
R_4MOPtm,2,1,6.552676784616225e-07,6.743803321722449,4.418996346626848e-06,0
R_MLTHFtm_1,360,64,0.0012862587957499284,0.001046639733476723,1.3462495631657957e-06,0
R_PItf,426,3,0.0025468940001228076,0.0007413779580562021,1.8882110731966396e-06,0
R_PYRtf,6,0,0.0,3.619181963066838,0.0,0
R_2PGLYCtx,0,0,0.0,0.0,0.0,0
R_NA1ATPasem,36,91,0.009579133570154242,0.0028941299351672328,2.7723257218348758e-05,0
R_NA1Htm,87,164,0.014101914636296219,0.0033050700495442726,4.6607815705652644e-05,0
R_3PGtx,0,2,0.0,4.693333333333333,0.0,0
R_5FTHFtm,360,63,0.0011316031524621916,0.001066645574016082,1.2070194941164423e-06,0
R_ACCOAtx,9,21,0.001212108955610201,0.0963642750134336,0.00011680400074466719,0
R_NA1tm,6,2,9.468111731818276e-06,0.6928551721462411,6.560030183848797e-06,0
R_NADHtm,17,13,1.777760575510029e-05,0.19949052555402752,3.5464639151772606e-06,0
R_NADtm,61,22,0.0011574862089985126,0.019151490614532037,2.216758626808528e-05,0
R_NH4tm_1,382,65,0.002520568640859624,0.0009247958526215508,2.3310114253149193e-06,0
R_O2tm,2,6,4.058327997300516e-06,0.9485265124403995,3.8494317016186894e-06,0
R_ASNtx,360,13,0.0014601650462319807,0.0012461471772014095,1.8195805506101484e-06,0
R_ASPtx,17,174,0.009736194555269608,0.004245645849347748,4.133643400202255e-05,0
R_CITx,3,1,0.0001776805078899932,0.4116575991575992,7.314353129509746e-05,0
R_CO2tp,26,0,0.0,0.07171608347857945,0.0,0
R_COA_h_tx,441,20,0.006895318015065721,0.0004045319375944796,2.7893763569646576e-06,0
R_OAAAKGtm,14,16,0.0017891599373339743,0.043248447046587854,7.737838880766483e-05,0
R_OAACITtm,8,7,0.00015648282526999486,0.08373557882975471,1.3103179950898388e-05,0
R_FA160COAabcp_1,92,171,0.0010366509611133424,0.0031939814757024135,3.3110439665651185e-06,0
R_5MTAtm,8,0,0.0,2.7238799538018648,0.0,0
R_FA40COAabcp,91,171,0.0006400906270621232,0.004003565249143824,2.562644590808596e-06,0
R_FORtxi,17,163,0.008734578972477144,0.005349882180856378,4.672896840213828e-05,0
R_OAAICITtm,6,3,0.00010031376183841497,0.47136592917171843,4.728448955767494e-05,0
R_ORNtm,4,10,0.0011319877586286973,0.07990165166209995,9.044769157571145e-05,0
R_ACACtm,1,0,0.0,253.00000000000003,0.0,0
R_GLXtp,0,2,0.0,2.202380952380952,0.0,0
R_H2Otp,88,8,0.0018676043446339229,0.012342193626334697,2.305033443885579e-05,0
R_PHEMEtm,0,0,0.0,0.0,0.0,0
R_ACCOAtm,17,28,0.0028343587133305083,0.04236991142451526,0.00012009152762911668,0
